id,x_coord,y_coord,name
219, 54.8668094, 23.9695578, Padangos padangėje - artwork
221, 54.8967104, 23.9697520, Unknown - artwork
222, 54.9159848, 23.9696038, Švelnumas - artwork
224, 54.9294966, 23.9724525, Tauras - artwork
228, 54.9064663, 23.9743121, Taika - artwork
229, 54.9289384, 23.9736119, Tauras - artwork
230, 54.9160109, 23.9880163, Geležinkelio stotis - artwork
231, 54.9264286, 23.9866580, Prie Šaltinio - artwork
232, 54.9259081, 23.9850010, Ugnies deivė Gabija - artwork
233, 54.9255852, 23.9862442, Lietuva - artwork
237, 54.9135904, 24.0000788, Tvirtinimo detalės - artwork
238, 54.8795958, 24.0123493, Raktas ir spyna - artwork
240, 54.9191319, 24.0104526, Baltic sign - artwork
248, 54.8759351, 24.0219623, Unknown - artwork
253, 54.9186194, 24.0191495, Unknown - artwork
258, 54.8432911, 24.0423153, Lietuvos miškų gyventojai - artwork
263, 54.8572220, 24.0412711, Absolventų ąžuolai - artwork
269, 54.9134960, 24.0993029, Riboženklis „Kaunas“ - artwork
