id,x_coord,y_coord,name
533, 45.4665820, 9.1899808, Galleria Vittorio Emanuele II - information
534, 45.4648624, 9.1874509, Palazzo della Ragione - information
536, 45.4644166, 9.1878928, Piazza dei Mercanti - information
540, 45.4648389, 9.1883724, Palazzo dei Giureconsulti - information
541, 45.4646574, 9.1896142, Unknown - information
546, 45.4590023, 9.1871660, Palazzo Recalcati Prinetti - information
547, 45.4610901, 9.1865525, SantAlessandro - information
548, 45.4636378, 9.1861099, Palazzo dellAmbrosiana - information
549, 45.4629902, 9.1853106, Piazza San Sepolcro - information
551, 45.4650407, 9.1835323, Piazza Affari - information
552, 45.4651328, 9.1826954, Teatro Romano - information
553, 45.4625396, 9.1811290, Pavimento di epoca romana - information
555, 45.4635517, 9.1828423, Piazza Borromeo - information
556, 45.4653191, 9.1812886, Santa Maria alla Porta - information
557, 45.4657479, 9.1827175, Palazzo Ercole Turati - information
558, 45.4664816, 9.1847473, Palazzo Carmagnola - Piccolo Teatro - information
559, 45.4654592, 9.1868676, Piazza Cordusio - information
560, 45.4663866, 9.1847768, Unknown - information
561, 45.4610487, 9.1815595, Museo Studio Francesco Messina - information
562, 45.4642570, 9.1901143, ATM Point - information
563, 45.4618257, 9.1875717, Palazzo Erba Odescalchi - information
564, 45.4652030, 9.1875017, YESMILANO Tourism Space - information
588, 45.4686783, 9.1845376, Palazzo Cagnola - information
593, 45.4676338, 9.1855650, Unknown - information
595, 45.4686090, 9.1813027, Unknown - information
601, 45.4668681, 9.1895071, Piazza della Scala - information
602, 45.4679229, 9.1906367, Palazzo Brentani - information
603, 45.4672136, 9.1900157, Unknown - information
604, 45.4722100, 9.1838453, Unknown - information
606, 45.4740813, 9.1899283, Casa Fiocchi - information
607, 45.4675638, 9.1821172, Santa Maria della Consolazione - information
609, 45.4704957, 9.1854957, Santa Maria del Carmine - information
610, 45.4670535, 9.1814160, Teatro Dal Verme - information
611, 45.4679159, 9.1827424, Unknown - information
614, 45.4668437, 9.1872230, Palazzo Clerici - information
615, 45.4679950, 9.1854790, Edificio per abitazioni e uffici in via Broletto - information
616, 45.4719638, 9.1856419, Quartiere Brera - information
617, 45.4684088, 9.1889437, Chiesa di San Giuseppe - information
618, 45.4686185, 9.1886379, Unknown - information
619, 45.4726532, 9.1860026, Palazzo Crivelli - information
620, 45.4766424, 9.1876656, Sede de Il Corriere della Sera - information
621, 45.4749948, 9.1811183, Parco Sempione - information
625, 45.4755800, 9.1838054, Unknown - information
626, 45.4755730, 9.1838150, Unknown - information
627, 45.4755623, 9.1836268, Unknown - information
629, 45.4722494, 9.1874382, Unknown - information
636, 45.4775948, 9.1846483, Mappa del Quadrilatero della Moda - information
639, 45.4775941, 9.1848093, Via della Moscova / Largo La Foppa - information
640, 45.4811051, 9.1870101, Unknown - information
641, 45.4808512, 9.1898501, Ex Stazione Ferroviaria Milano Monza - information
643, 45.4805608, 9.1870125, Unknown - information
644, 45.4794108, 9.1862601, Chiesa di Santa Maria Incoronata - information
649, 45.4800365, 9.1880167, Unknown - information
650, 45.4801084, 9.1876436, Unknown - information
651, 45.4802226, 9.1868275, Unknown - information
652, 45.4793072, 9.1861223, Unknown - information
653, 45.4777755, 9.1847652, Unknown - information
654, 45.4775696, 9.1849458, Unknown - information
655, 45.4774310, 9.1847424, Unknown - information
656, 45.4807056, 9.1908364, Unknown - information
657, 45.4807216, 9.1908306, Unknown - information
658, 45.4801537, 9.1900125, Unknown - information
659, 45.4800461, 9.1880304, Unknown - information
660, 45.4798616, 9.1889203, Unknown - information
671, 45.5246725, 9.1818368, Unknown - information
681, 45.4550433, 9.1956505, Santa Maria al Paradiso - information
691, 45.4659183, 9.1967355, Unknown - information
700, 45.4643660, 9.1978432, Unknown - information
705, 45.4610539, 9.1932481, Unknown - information
706, 45.4610766, 9.1933672, Unknown - information
709, 45.4650699, 9.2002730, Ponte delle Sirenette - information
713, 45.4641791, 9.1928798, Palazzo della Veneranda Fabbrica - information
714, 45.4654227, 9.1913654, San Raffaele - information
715, 45.4665073, 9.1913956, San Fedele - information
716, 45.4600512, 9.1958926, Giardino della Guastalla - information
717, 45.4597111, 9.1987956, Santi Barnaba e Paolo - information
719, 45.4633823, 9.1915335, Tourist Information Office - information
721, 45.4608874, 9.1962244, Il Laghetto di Santo Stefano - information
735, 45.4724732, 9.2002044, Unknown - information
748, 45.4691084, 9.1942900, Palazzo Melzi di Cusano - information
751, 45.4732595, 9.1960653, Unknown - information
753, 45.4756183, 9.1945205, Unknown - information
754, 45.4702281, 9.1928902, Unknown - information
756, 45.4723293, 9.1949122, Unknown - information
757, 45.4681792, 9.1909116, Palazzo Anguissola - information
761, 45.4727297, 9.1952060, Unknown - information
762, 45.4738969, 9.2007373, Unknown - information
763, 45.4671116, 9.1920274, Casa degli Omenoni - information
764, 45.4727171, 9.1916473, Casa a ville sovrapposte - information
778, 45.4732687, 9.1996991, Unknown - information
782, 45.4843224, 9.2004513, Unknown - information
787, 45.4840350, 9.2002865, Unknown - information
791, 45.4853014, 9.1930706, Porta Nuova Infopoint - information
794, 45.4789074, 9.1969929, Piazza della Repubblica - Viale Monte Santo - information
798, 45.4773231, 9.1957883, Unknown - information
800, 45.4806003, 9.1910041, Cucine Economiche - information
805, 45.4807056, 9.1908364, Unknown - information
806, 45.4807216, 9.1908306, Unknown - information
807, 45.4838053, 9.1984627, Unknown - information
808, 45.4837783, 9.1982450, Unknown - information
809, 45.4839716, 9.1976561, Unknown - information
810, 45.4837811, 9.1975610, Unknown - information
811, 45.4831024, 9.1949584, Unknown - information
812, 45.4832031, 9.1950551, Unknown - information
813, 45.4851698, 9.2013136, Unknown - information
826, 45.4897390, 9.1962232, Santi Carlo e Vitale alle Abbadesse - information
835, 45.5299983, 9.1979031, Parco Nord Milano - information
836, 45.5324434, 9.1989127, Biodiversità - information
852, 45.4650444, 9.2032734, Santa Maria della Passione - information
853, 45.4650256, 9.2021645, Palazzo Archinto - information
872, 45.4704593, 9.2034877, Palazzo Berri-Meregalli - information
875, 45.4693609, 9.2034737, Casa Berri-Meregalli - information
877, 45.4713552, 9.2020940, Unknown - information
878, 45.4719801, 9.2020682, Unknown - information
881, 45.4745275, 9.2069922, Casa Galimberti - information
894, 45.4843224, 9.2004513, Unknown - information
903, 45.4860542, 9.2059105, Informazione e Accoglienza Turistica Provincia di Milano - information
909, 45.4856446, 9.2053993, Assistenza alla clientela - information
