id,x_coord,y_coord,name
18, 38.6933356, -9.2106843, AltisBelem Hotel & SPA - hotel
53, 38.6973906, -9.2022842, Pensão Residencial Setubalense - hotel
55, 38.6987813, -9.2049927, Jeronimos 8 - hotel
370, 38.7076977, -9.1600046, Unknown - hotel
392, 38.7121975, -9.1616739, Estrella Heart apartaments - hotel
400, 38.7272604, -9.1638098, Zurin Charm Hotel - hotel
403, 38.7370692, -9.1623494, SANA Malhoa Hotel - hotel
404, 38.7371794, -9.1628002, Hotel Ibis Lisboa José Malhoa - hotel
407, 38.7376262, -9.1661233, Mercure - hotel
434, 38.7907297, -9.1629561, HOME - hotel
438, 38.7064381, -9.1587583, York House Hotel - hotel
450, 38.7098620, -9.1506524, Selina Secret Garden Lisbon - hotel
453, 38.7208076, -9.1500708, Altis Grand Hotel - hotel
454, 38.7183639, -9.1526748, Casa de São Mamede - hotel
458, 38.7188733, -9.1556949, Lisbon São Bento - hotel
461, 38.7187473, -9.1556535, Hotel Lisbon São Bento - hotel
463, 38.7172767, -9.1596419, Hotel da Estrela - hotel
466, 38.7201743, -9.1502049, Hotel ibis Lisboa Liberdade - hotel
473, 38.7199790, -9.1503962, CS Vintage Lisboa Hotel - hotel
490, 38.7225454, -9.1526953, Clarion Suites Lisboa - hotel
497, 38.7229309, -9.1549267, Amazónia Lisboa Hotel - hotel
498, 38.7274598, -9.1559097, SANA Rex Hotel - hotel
505, 38.7279600, -9.1592442, Smy Lisboa - hotel
517, 38.7238994, -9.1500882, Hotel Aviz - hotel
518, 38.7239480, -9.1511061, Hotel ExpoAstória - hotel
520, 38.7231874, -9.1521216, Flamingo Lisboa - hotel
521, 38.7224975, -9.1510123, Nacional - hotel
538, 38.7230262, -9.1503818, Turim Marquês Hotel - hotel
543, 38.7235787, -9.1498401, Turim Av Liberdade Hotel - hotel
544, 38.7231835, -9.1510342, Pestana Lisboa-vintage - hotel
548, 38.7355775, -9.1570208, Real Residência - hotel
549, 38.7368933, -9.1503641, Sana Excelsior - hotel
550, 38.7321935, -9.1509000, Real Palácio - hotel
551, 38.7365086, -9.1517327, Olissippo Marquês de Sá - hotel
553, 38.7369399, -9.1504530, SANA Executive Hotel - hotel
567, 38.7375050, -9.1501919, Hotel Itália - hotel
568, 38.7348933, -9.1504638, Hotel Alif Avenidas - hotel
569, 38.7314880, -9.1518301, Hotel Nazareth - hotel
574, 38.7335278, -9.1509601, Lisbon Serviced Apartments - hotel
594, 38.7414083, -9.1584866, the icons - hotel
644, 38.7107237, -9.1418822, Hotel Borges Chiado - hotel
651, 38.7076300, -9.1401752, Lisbon Arsenal Suites - hotel
656, 38.7106355, -9.1468819, EvidenciaSanta Catarina - hotel
663, 38.7086169, -9.1475223, Casa do Mercado - hotel
669, 38.7107357, -9.1496915, Lisbon serviced apartments - hotel
679, 38.7099309, -9.1401028, Palace Chiado - hotel
684, 38.7076753, -9.1398850, arsenal suit hôtel - hotel
687, 38.7213092, -9.1494002, Hotel Jorge V - hotel
690, 38.7173604, -9.1415906, Pensão Residencial Portuense - hotel
692, 38.7161143, -9.1405430, Flor da Baixa - hotel
693, 38.7175316, -9.1448835, Alegria Hotel - hotel
695, 38.7160062, -9.1431640, Turim Restauradores Hotel - hotel
698, 38.7153832, -9.1404952, Gat Rossio Hotel - hotel
699, 38.7197361, -9.1444859, Valverde Lisboa Hotel - hotel
701, 38.7156281, -9.1404870, Rossio Garden Hotel - hotel
702, 38.7191427, -9.1440108, Fontecruz Lisboa - hotel
704, 38.7116824, -9.1427604, InSuites Chiado Apartments II - hotel
705, 38.7173026, -9.1474133, Hotel do Príncipe Real - hotel
709, 38.7149445, -9.1407529, Hotel Altis Avenida - hotel
711, 38.7172930, -9.1468558, Hotel Botânico - hotel
712, 38.7177522, -9.1443816, Discover Lisbon - hotel
727, 38.7137126, -9.1403467, Americano Inn Rossio Hotel - hotel
728, 38.7123473, -9.1429706, 9 Hotel Mercy - hotel
729, 38.7122332, -9.1413777, Lisboa Carmo Hotel - hotel
730, 38.7186203, -9.1448636, Sofitel Lisbon Liberdade - hotel
740, 38.7171496, -9.1440512, Hotel Hotel - hotel
741, 38.7203393, -9.1446604, NH Collection Lisboa Liberdade - hotel
743, 38.7203684, -9.1474315, AVANI Avenida Liberdade Lisbon Hotel - hotel
754, 38.7175684, -9.1463313, Pensão Milanesa Residencial - hotel
755, 38.7177691, -9.1427811, Feels Like Home Welcome Center - hotel
765, 38.7126159, -9.1414966, Hotel Pessoa - hotel
767, 38.7187861, -9.1427729, Hapimag - hotel
770, 38.7149956, -9.1447075, The independente - hotel
775, 38.7282868, -9.1476062, Hotel Eurostars Lisboa Parque - hotel
777, 38.7287391, -9.1445440, Alicante - hotel
778, 38.7263295, -9.1409422, Princesa Hotel & Tea - hotel
780, 38.7271781, -9.1424044, Residencial Mar dos Açores - hotel
781, 38.7222124, -9.1488635, Porto Bay Liberdade - hotel
785, 38.7222411, -9.1463048, Hotel Lisboa - hotel
787, 38.7219804, -9.1493143, Hotel Vincii - hotel
789, 38.7263694, -9.1470521, H10 Duque de Loulé - hotel
